16shots/3run/8prompts/seed3/index1 3669 3081 84.0 16.0 83.3
16shots/3run/8prompts/seed3/index2 3669 2786 75.9 24.1 73.7
16shots/3run/8prompts/seed3/index3 3669 2537 69.1 30.9 67.5
16shots/3run/8prompts/seed3/index4 3669 2898 79.0 21.0 78.2
16shots/3run/8prompts/seed3/index5 3669 3025 82.4 17.6 82.3
16shots/3run/8prompts/seed3/index6 3669 3123 85.1 14.9 84.9
16shots/3run/8prompts/seed3/index7 3669 3041 82.9 17.1 82.4
oxford_pets/16shots/3run/16prompts/seed1 3669 3273 89.2 10.8 88.9
16shots/3run/16prompts/seed1/index0 3669 2457 67.0 33.0 64.3
16shots/3run/16prompts/seed1/index1 3669 3160 86.1 13.9 86.0
16shots/3run/16prompts/seed1/index2 3669 2242 61.1 38.9 57.6
16shots/3run/16prompts/seed1/index3 3669 2720 74.1 25.9 73.1
16shots/3run/16prompts/seed1/index4 3669 3169 86.4 13.6 86.5
16shots/3run/16prompts/seed1/index5 3669 2698 73.5 26.5 72.1
16shots/3run/16prompts/seed1/index6 3669 3167 86.3 13.7 86.1
16shots/3run/16prompts/seed1/index7 3669 3060 83.4 16.6 82.4
16shots/3run/16prompts/seed1/index8 3669 3127 85.2 14.8 85.1
16shots/3run/16prompts/seed1/index9 3669 3180 86.7 13.3 86.0
16shots/3run/16prompts/seed1/index10 3669 3128 85.3 14.7 84.9
16shots/3run/16prompts/seed1/index11 3669 2762 75.3 24.7 74.3
16shots/3run/16prompts/seed1/index12 3669 2139 58.3 41.7 54.6
16shots/3run/16prompts/seed1/index13 3669 3157 86.0 14.0 85.4
16shots/3run/16prompts/seed1/index14 3669 2308 62.9 37.1 59.9
16shots/3run/16prompts/seed1/index15 3669 3075 83.8 16.2 83.4
oxford_pets/16shots/3run/16prompts/seed2 3669 3273 89.2 10.8 89.0
16shots/3run/16prompts/seed2/index0 3669 2709 73.8 26.2 73.1
16shots/3run/16prompts/seed2/index1 3669 2448 66.7 33.3 64.1
16shots/3run/16prompts/seed2/index2 3669 3016 82.2 17.8 82.2
16shots/3run/16prompts/seed2/index3 3669 3091 84.2 15.8 84.0
16shots/3run/16prompts/seed2/index4 3669 3045 83.0 17.0 81.5
16shots/3run/16prompts/seed2/index5 3669 2230 60.8 39.2 55.8
16shots/3run/16prompts/seed2/index6 3669 2515 68.5 31.5 66.1
16shots/3run/16prompts/seed2/index7 3669 3044 83.0 17.0 83.0
16shots/3run/16prompts/seed2/index8 3669 3100 84.5 15.5 84.4
16shots/3run/16prompts/seed2/index9 3669 2944 80.2 19.8 79.0
16shots/3run/16prompts/seed2/index10 3669 2841 77.4 22.6 75.5
16shots/3run/16prompts/seed2/index11 3669 2242 61.1 38.9 57.3
16shots/3run/16prompts/seed2/index12 3669 3126 85.2 14.8 85.0
16shots/3run/16prompts/seed2/index13 3669 2947 80.3 19.7 80.0
16shots/3run/16prompts/seed2/index14 3669 2934 80.0 20.0 79.5
16shots/3run/16prompts/seed2/index15 3669 2517 68.6 31.4 65.7
oxford_pets/16shots/3run/16prompts/seed3 3669 3277 89.3 10.7 89.1
16shots/3run/16prompts/seed3/index0 3669 3096 84.4 15.6 84.3
16shots/3run/16prompts/seed3/index1 3669 3061 83.4 16.6 83.1
16shots/3run/16prompts/seed3/index2 3669 2829 77.1 22.9 74.2
16shots/3run/16prompts/seed3/index3 3669 2693 73.4 26.6 71.4
16shots/3run/16prompts/seed3/index4 3669 2627 71.6 28.4 69.0
16shots/3run/16prompts/seed3/index5 3669 2859 77.9 22.1 77.5
16shots/3run/16prompts/seed3/index6 3669 2689 73.3 26.7 71.1
16shots/3run/16prompts/seed3/index7 3669 3050 83.1 16.9 82.6
16shots/3run/16prompts/seed3/index8 3669 2881 78.5 21.5 78.1
16shots/3run/16prompts/seed3/index9 3669 2764 75.3 24.7 74.4
16shots/3run/16prompts/seed3/index10 3669 2661 72.5 27.5 70.7
16shots/3run/16prompts/seed3/index11 3669 3118 85.0 15.0 84.8
16shots/3run/16prompts/seed3/index12 3669 3111 84.8 15.2 83.8
16shots/3run/16prompts/seed3/index13 3669 3179 86.6 13.4 86.2
16shots/3run/16prompts/seed3/index14 3669 2715 74.0 26.0 71.6
16shots/3run/16prompts/seed3/index15 3669 3075 83.8 16.2 83.5
oxford_pets/16shots/3run/32prompts/seed1     
16shots/3run/32prompts/seed1/index0     
16shots/3run/32prompts/seed1/index1     
16shots/3run/32prompts/seed1/index2     
16shots/3run/32prompts/seed1/index3     
16shots/3run/32prompts/seed1/index4     
16shots/3run/32prompts/seed1/index5     
16shots/3run/32prompts/seed1/index6     
16shots/3run/32prompts/seed1/index7     
16shots/3run/32prompts/seed1/index8     
16shots/3run/32prompts/seed1/index9     
16shots/3run/32prompts/seed1/index10     
16shots/3run/32prompts/seed1/index11     
16shots/3run/32prompts/seed1/index12     
16shots/3run/32prompts/seed1/index13     
16shots/3run/32prompts/seed1/index14     
16shots/3run/32prompts/seed1/index15     
16shots/3run/32prompts/seed1/index16     
16shots/3run/32prompts/seed1/index17     
16shots/3run/32prompts/seed1/index18     
16shots/3run/32prompts/seed1/index19     
16shots/3run/32prompts/seed1/index20     
16shots/3run/32prompts/seed1/index21     
16shots/3run/32prompts/seed1/index22     
16shots/3run/32prompts/seed1/index23     
16shots/3run/32prompts/seed1/index24     
16shots/3run/32prompts/seed1/index25     
16shots/3run/32prompts/seed1/index26     
16shots/3run/32prompts/seed1/index27     
16shots/3run/32prompts/seed1/index28     
16shots/3run/32prompts/seed1/index29     
16shots/3run/32prompts/seed1/index30     
16shots/3run/32prompts/seed1/index31     
oxford_pets/16shots/3run/32prompts/seed2     
16shots/3run/32prompts/seed2/index0     
16shots/3run/32prompts/seed2/index1     
16shots/3run/32prompts/seed2/index2     
16shots/3run/32prompts/seed2/index3     
16shots/3run/32prompts/seed2/index4     
16shots/3run/32prompts/seed2/index5     
16shots/3run/32prompts/seed2/index6     
16shots/3run/32prompts/seed2/index7     
16shots/3run/32prompts/seed2/index8     
16shots/3run/32prompts/seed2/index9     
16shots/3run/32prompts/seed2/index10     
16shots/3run/32prompts/seed2/index11     
16shots/3run/32prompts/seed2/index12     
16shots/3run/32prompts/seed2/index13     
16shots/3run/32prompts/seed2/index14     
16shots/3run/32prompts/seed2/index15     
16shots/3run/32prompts/seed2/index16     
16shots/3run/32prompts/seed2/index17     
16shots/3run/32prompts/seed2/index18     
16shots/3run/32prompts/seed2/index19     
16shots/3run/32prompts/seed2/index20     
16shots/3run/32prompts/seed2/index21     
16shots/3run/32prompts/seed2/index22     
16shots/3run/32prompts/seed2/index23     
16shots/3run/32prompts/seed2/index24     
16shots/3run/32prompts/seed2/index25     
16shots/3run/32prompts/seed2/index26     
16shots/3run/32prompts/seed2/index27     
16shots/3run/32prompts/seed2/index28     
16shots/3run/32prompts/seed2/index29     
16shots/3run/32prompts/seed2/index30     
16shots/3run/32prompts/seed2/index31     
oxford_pets/16shots/3run/32prompts/seed3     
16shots/3run/32prompts/seed3/index0     
16shots/3run/32prompts/seed3/index1     
16shots/3run/32prompts/seed3/index2     
16shots/3run/32prompts/seed3/index3     
16shots/3run/32prompts/seed3/index4     
16shots/3run/32prompts/seed3/index5     
16shots/3run/32prompts/seed3/index6     
16shots/3run/32prompts/seed3/index7     
16shots/3run/32prompts/seed3/index8     
16shots/3run/32prompts/seed3/index9     
16shots/3run/32prompts/seed3/index10     
16shots/3run/32prompts/seed3/index11     
16shots/3run/32prompts/seed3/index12     
16shots/3run/32prompts/seed3/index13     
16shots/3run/32prompts/seed3/index14     
16shots/3run/32prompts/seed3/index15     
16shots/3run/32prompts/seed3/index16     
16shots/3run/32prompts/seed3/index17     
16shots/3run/32prompts/seed3/index18     
16shots/3run/32prompts/seed3/index19     
16shots/3run/32prompts/seed3/index20     
16shots/3run/32prompts/seed3/index21     
16shots/3run/32prompts/seed3/index22     
16shots/3run/32prompts/seed3/index23     
16shots/3run/32prompts/seed3/index24     
16shots/3run/32prompts/seed3/index25     
16shots/3run/32prompts/seed3/index26     
16shots/3run/32prompts/seed3/index27     
16shots/3run/32prompts/seed3/index28     
16shots/3run/32prompts/seed3/index29     
16shots/3run/32prompts/seed3/index30     
16shots/3run/32prompts/seed3/index31     
